Lead_ID,Acquisition_Channel,Current_Stage,Annual_Contract_Value_USD,Creation_Date,Days_to_Close,Close_Date
12061,Inbound,Technical Demo,27670.17,2025-06-05,,
12065,Inbound,Technical Demo,29617.43,2025-06-22,,
12069,Inbound,Technical Demo,22153.14,2025-05-31,,
12087,Inbound,Technical Demo,24992.89,2025-03-03,,
12093,Inbound,Technical Demo,27247.85,2025-09-10,,
12109,Inbound,Technical Demo,23091.33,2025-01-01,,
12112,Inbound,Technical Demo,22447.35,2025-03-10,,
12119,Inbound,Technical Demo,21638.75,2025-02-05,,
12144,Inbound,Technical Demo,22303.6,2025-10-29,,
12148,Inbound,Technical Demo,20118.06,2025-07-08,,
12158,Inbound,Technical Demo,24709.72,2025-05-30,,
12170,Inbound,Technical Demo,25165.01,2025-05-15,,
12177,Inbound,Technical Demo,22421.16,2025-12-22,,
12182,Inbound,Technical Demo,28490.13,2025-05-28,,
12184,Inbound,Technical Demo,21142.0,2025-02-18,,
12204,Inbound,Technical Demo,26441.83,2025-03-22,,
12207,Inbound,Technical Demo,23711.1,2025-08-30,,
12209,Inbound,Technical Demo,23713.06,2025-11-13,,
12218,Inbound,Technical Demo,27107.6,2025-09-16,,
12247,Inbound,Technical Demo,29680.77,2025-10-10,,
12269,Inbound,Technical Demo,27355.56,2025-03-23,,
12284,Inbound,Technical Demo,26214.47,2025-10-20,,
12286,Inbound,Technical Demo,22438.2,2025-08-08,,
12290,Inbound,Technical Demo,20123.52,2025-02-15,,
12295,Inbound,Technical Demo,25931.42,2025-03-23,,
12304,Inbound,Technical Demo,28671.81,2025-02-22,,
12309,Inbound,Technical Demo,27299.17,2025-09-11,,
12310,Inbound,Technical Demo,23758.32,2025-06-08,,
12336,Inbound,Technical Demo,24382.7,2025-09-11,,
12339,Inbound,Technical Demo,28617.46,2025-01-10,,
12342,Inbound,Technical Demo,28539.83,2025-01-24,,
12369,Inbound,Technical Demo,24339.95,2025-08-17,,
12376,Inbound,Technical Demo,24551.92,2025-08-25,,
12436,Inbound,Technical Demo,24658.56,2025-12-01,,
12438,Inbound,Technical Demo,25115.67,2025-07-24,,
12440,Inbound,Technical Demo,24259.83,2025-09-05,,
12467,Inbound,Technical Demo,30326.47,2025-01-21,,
12468,Inbound,Technical Demo,20562.41,2025-04-22,,
12479,Inbound,Technical Demo,32102.24,2025-01-21,,
12481,Inbound,Technical Demo,21127.17,2025-05-23,,
12484,Inbound,Technical Demo,26691.36,2025-08-02,,
12490,Inbound,Technical Demo,18176.14,2025-09-07,,
12492,Inbound,Technical Demo,34353.04,2025-10-06,,
12517,Inbound,Technical Demo,19247.95,2025-11-01,,
12534,Inbound,Technical Demo,23030.13,2025-01-26,,
12538,Inbound,Technical Demo,22497.19,2025-07-05,,
12555,Inbound,Technical Demo,28225.66,2025-02-24,,
12558,Inbound,Technical Demo,24953.31,2025-06-27,,
12568,Inbound,Technical Demo,28364.5,2025-05-27,,
12573,Inbound,Technical Demo,26368.75,2025-09-17,,
12579,Inbound,Technical Demo,23649.24,2025-02-16,,
12589,Inbound,Technical Demo,26905.99,2025-05-11,,
12600,Inbound,Technical Demo,27173.47,2025-06-12,,
12607,Inbound,Technical Demo,25054.14,2025-06-01,,
12608,Inbound,Technical Demo,28632.02,2025-06-06,,
12616,Inbound,Technical Demo,21137.18,2025-07-11,,
12617,Inbound,Technical Demo,22298.65,2025-01-04,,
12651,Inbound,Technical Demo,24061.97,2025-02-09,,
12663,Inbound,Technical Demo,25132.19,2025-01-18,,
12666,Inbound,Technical Demo,25427.13,2025-09-05,,
12667,Inbound,Technical Demo,26144.06,2025-11-27,,
12670,Inbound,Technical Demo,26722.13,2025-07-09,,
12679,Inbound,Technical Demo,28156.63,2025-08-23,,
12683,Inbound,Technical Demo,31866.37,2025-04-21,,
12686,Inbound,Technical Demo,22265.15,2025-03-15,,
12707,Inbound,Technical Demo,20458.51,2025-09-08,,
12710,Inbound,Technical Demo,33376.63,2025-10-09,,
12714,Inbound,Technical Demo,29508.2,2025-07-28,,
12741,Inbound,Technical Demo,21290.57,2025-01-25,,
12743,Inbound,Technical Demo,24713.98,2025-07-09,,
12754,Inbound,Technical Demo,23117.74,2025-12-25,,
12761,Inbound,Technical Demo,23192.13,2025-12-07,,
12762,Inbound,Technical Demo,25005.35,2025-10-27,,
12765,Inbound,Technical Demo,23451.65,2025-05-30,,
12772,Inbound,Technical Demo,25299.48,2025-11-08,,
12786,Inbound,Technical Demo,24257.98,2025-04-07,,
12788,Inbound,Technical Demo,27010.15,2025-04-27,,
12794,Inbound,Technical Demo,22627.69,2025-11-19,,
12819,Inbound,Technical Demo,26026.32,2025-11-01,,
12824,Inbound,Technical Demo,25792.87,2025-12-03,,
12833,Inbound,Technical Demo,26089.01,2025-10-28,,
12835,Inbound,Technical Demo,23924.79,2025-09-02,,
12848,Inbound,Technical Demo,20713.29,2025-09-03,,
12853,Inbound,Technical Demo,26987.61,2025-11-24,,
12869,Inbound,Technical Demo,24613.37,2025-05-18,,
12891,Inbound,Technical Demo,22590.67,2025-12-31,,
12908,Inbound,Technical Demo,19514.78,2025-12-16,,
12912,Inbound,Technical Demo,25023.18,2025-09-17,,
12930,Inbound,Technical Demo,25426.13,2025-08-01,,
12936,Inbound,Technical Demo,23547.95,2025-06-15,,
12959,Inbound,Technical Demo,26229.06,2025-07-16,,
12962,Inbound,Technical Demo,24519.61,2025-01-18,,
12998,Inbound,Technical Demo,25499.48,2025-02-01,,
